leitores;escritores;num_simulacao;tempo_gasto;leitor_escritor;cenario
50;50;45;101;true;51
50;50;45;185;false;51
50;50;46;112;true;51
50;50;46;200;false;51
50;50;47;106;true;51
50;50;47;200;false;51
50;50;48;108;true;51
50;50;48;200;false;51
50;50;49;99;true;51
50;50;49;196;false;51
50;50;50;95;true;51
50;50;50;188;false;51
51;49;1;123;true;52
51;49;1;197;false;52
51;49;2;98;true;52
51;49;2;185;false;52
51;49;3;112;true;52
51;49;3;201;false;52
51;49;4;108;true;52
51;49;4;175;false;52
51;49;5;122;true;52
51;49;5;200;false;52
51;49;6;111;true;52
51;49;6;197;false;52
51;49;7;112;true;52
51;49;7;199;false;52
51;49;8;107;true;52
51;49;8;200;false;52
51;49;9;101;true;52
51;49;9;192;false;52
51;49;10;102;true;52
51;49;10;185;false;52
51;49;11;113;true;52
51;49;11;196;false;52
51;49;12;107;true;52
51;49;12;198;false;52
51;49;13;104;true;52
51;49;13;201;false;52
51;49;14;112;true;52
51;49;14;259;false;52
51;49;15;111;true;52
51;49;15;192;false;52
51;49;16;109;true;52
51;49;16;193;false;52
51;49;17;139;true;52
51;49;17;188;false;52
51;49;18;109;true;52
51;49;18;200;false;52
51;49;19;103;true;52
51;49;19;188;false;52
51;49;20;104;true;52
51;49;20;162;false;52
51;49;21;103;true;52
51;49;21;162;false;52
51;49;22;101;true;52
51;49;22;187;false;52
51;49;23;112;true;52
51;49;23;150;false;52
51;49;24;114;true;52
51;49;24;189;false;52
51;49;25;101;true;52
51;49;25;195;false;52
51;49;26;102;true;52
51;49;26;182;false;52
51;49;27;93;true;52
51;49;27;165;false;52
51;49;28;93;true;52
51;49;28;176;false;52
51;49;29;101;true;52
51;49;29;199;false;52
51;49;30;108;true;52
51;49;30;182;false;52
51;49;31;97;true;52
51;49;31;194;false;52
51;49;32;121;true;52
51;49;32;190;false;52
51;49;33;97;true;52
51;49;33;189;false;52
51;49;34;110;true;52
51;49;34;193;false;52
51;49;35;102;true;52
51;49;35;192;false;52
51;49;36;96;true;52
51;49;36;193;false;52
51;49;37;115;true;52
51;49;37;197;false;52
51;49;38;101;true;52
51;49;38;202;false;52
51;49;39;113;true;52
51;49;39;192;false;52
51;49;40;92;true;52
51;49;40;204;false;52
51;49;41;101;true;52
51;49;41;197;false;52
51;49;42;95;true;52
51;49;42;192;false;52
51;49;43;108;true;52
51;49;43;186;false;52
51;49;44;106;true;52
51;49;44;189;false;52
51;49;45;93;true;52
51;49;45;197;false;52
51;49;46;120;true;52
51;49;46;189;false;52
51;49;47;110;true;52
51;49;47;199;false;52
51;49;48;106;true;52
51;49;48;199;false;52
51;49;49;122;true;52
51;49;49;188;false;52
51;49;50;118;true;52
51;49;50;197;false;52
52;48;1;115;true;53
52;48;1;191;false;53
52;48;2;105;true;53
52;48;2;196;false;53
52;48;3;98;true;53
52;48;3;193;false;53
52;48;4;86;true;53
52;48;4;174;false;53
52;48;5;103;true;53
52;48;5;167;false;53
52;48;6;104;true;53
52;48;6;188;false;53
52;48;7;102;true;53
52;48;7;198;false;53
52;48;8;111;true;53
52;48;8;197;false;53
52;48;9;97;true;53
52;48;9;182;false;53
52;48;10;118;true;53
52;48;10;186;false;53
52;48;11;104;true;53
52;48;11;185;false;53
52;48;12;108;true;53
52;48;12;187;false;53
52;48;13;97;true;53
52;48;13;199;false;53
52;48;14;101;true;53
52;48;14;190;false;53
52;48;15;107;true;53
52;48;15;203;false;53
52;48;16;94;true;53
52;48;16;195;false;53
52;48;17;113;true;53
52;48;17;191;false;53
52;48;18;105;true;53
52;48;18;192;false;53
52;48;19;107;true;53
52;48;19;181;false;53
52;48;20;109;true;53
52;48;20;167;false;53
52;48;21;89;true;53
52;48;21;157;false;53
52;48;22;108;true;53
52;48;22;173;false;53
52;48;23;113;true;53
52;48;23;174;false;53
52;48;24;93;true;53
52;48;24;189;false;53
52;48;25;107;true;53
52;48;25;190;false;53
52;48;26;99;true;53
52;48;26;176;false;53
52;48;27;96;true;53
52;48;27;164;false;53
52;48;28;99;true;53
52;48;28;190;false;53
52;48;29;110;true;53
52;48;29;187;false;53
52;48;30;97;true;53
52;48;30;183;false;53
52;48;31;94;true;53
52;48;31;195;false;53
52;48;32;116;true;53
52;48;32;197;false;53
52;48;33;104;true;53
52;48;33;198;false;53
52;48;34;105;true;53
52;48;34;198;false;53
52;48;35;96;true;53
52;48;35;188;false;53
52;48;36;103;true;53
52;48;36;194;false;53
52;48;37;109;true;53
52;48;37;199;false;53
52;48;38;123;true;53
52;48;38;178;false;53
52;48;39;116;true;53
52;48;39;189;false;53
52;48;40;92;true;53
52;48;40;184;false;53
52;48;41;93;true;53
52;48;41;188;false;53
52;48;42;95;true;53
52;48;42;194;false;53
52;48;43;106;true;53
52;48;43;180;false;53
52;48;44;103;true;53
52;48;44;183;false;53
52;48;45;115;true;53
52;48;45;182;false;53
52;48;46;117;true;53
52;48;46;194;false;53
52;48;47;102;true;53
52;48;47;196;false;53
52;48;48;99;true;53
52;48;48;195;false;53
52;48;49;101;true;53
52;48;49;201;false;53
52;48;50;105;true;53
52;48;50;187;false;53
53;47;1;112;true;54
53;47;1;198;false;54
53;47;2;107;true;54
53;47;2;197;false;54
53;47;3;102;true;54
53;47;3;205;false;54
53;47;4;88;true;54
53;47;4;165;false;54
53;47;5;123;true;54
53;47;5;179;false;54
53;47;6;102;true;54
53;47;6;198;false;54
53;47;7;110;true;54
53;47;7;196;false;54
53;47;8;106;true;54
53;47;8;199;false;54
53;47;9;84;true;54
53;47;9;192;false;54
53;47;10;107;true;54
53;47;10;190;false;54
53;47;11;101;true;54
53;47;11;184;false;54
53;47;12;110;true;54
53;47;12;197;false;54
53;47;13;120;true;54
53;47;13;206;false;54
53;47;14;116;true;54
53;47;14;175;false;54
53;47;15;88;true;54
53;47;15;198;false;54
53;47;16;113;true;54
53;47;16;196;false;54
53;47;17;97;true;54
53;47;17;168;false;54
53;47;18;104;true;54
53;47;18;190;false;54
53;47;19;103;true;54
53;47;19;197;false;54
53;47;20;108;true;54
53;47;20;173;false;54
53;47;21;86;true;54
53;47;21;178;false;54
53;47;22;95;true;54
53;47;22;190;false;54
53;47;23;92;true;54
53;47;23;171;false;54
53;47;24;108;true;54
53;47;24;184;false;54
53;47;25;109;true;54
53;47;25;176;false;54
53;47;26;90;true;54
53;47;26;185;false;54
53;47;27;113;true;54
53;47;27;183;false;54
53;47;28;88;true;54
53;47;28;182;false;54
53;47;29;100;true;54
53;47;29;175;false;54
53;47;30;83;true;54
53;47;30;183;false;54
53;47;31;91;true;54
53;47;31;199;false;54
53;47;32;109;true;54
53;47;32;192;false;54
53;47;33;112;true;54
53;47;33;196;false;54
53;47;34;109;true;54
53;47;34;189;false;54
53;47;35;89;true;54
53;47;35;196;false;54
53;47;36;103;true;54
53;47;36;200;false;54
53;47;37;108;true;54
53;47;37;199;false;54
53;47;38;112;true;54
53;47;38;194;false;54
53;47;39;98;true;54
53;47;39;196;false;54
53;47;40;103;true;54
53;47;40;189;false;54
53;47;41;106;true;54
53;47;41;200;false;54
53;47;42;113;true;54
53;47;42;192;false;54
53;47;43;108;true;54
53;47;43;192;false;54
53;47;44;92;true;54
53;47;44;196;false;54
53;47;45;100;true;54
53;47;45;198;false;54
53;47;46;110;true;54
53;47;46;196;false;54
53;47;47;92;true;54
53;47;47;193;false;54
53;47;48;100;true;54
53;47;48;170;false;54
53;47;49;91;true;54
53;47;49;199;false;54
53;47;50;98;true;54
53;47;50;192;false;54
54;46;1;108;true;55
54;46;1;193;false;55
54;46;2;86;true;55
54;46;2;187;false;55
54;46;3;101;true;55
54;46;3;192;false;55
54;46;4;88;true;55
54;46;4;174;false;55
54;46;5;127;true;55
54;46;5;170;false;55
54;46;6;109;true;55
54;46;6;204;false;55
54;46;7;105;true;55
54;46;7;204;false;55
54;46;8;109;true;55
54;46;8;199;false;55
54;46;9;116;true;55
54;46;9;188;false;55
54;46;10;88;true;55
54;46;10;202;false;55
54;46;11;89;true;55
54;46;11;187;false;55
54;46;12;224;true;55
54;46;12;190;false;55
54;46;13;113;true;55
54;46;13;190;false;55
54;46;14;103;true;55
54;46;14;188;false;55
54;46;15;100;true;55
54;46;15;202;false;55
54;46;16;114;true;55
54;46;16;189;false;55
54;46;17;85;true;55
54;46;17;210;false;55
54;46;18;101;true;55
54;46;18;162;false;55
54;46;19;100;true;55
54;46;19;162;false;55
54;46;20;86;true;55
54;46;20;160;false;55
54;46;21;95;true;55
54;46;21;169;false;55
54;46;22;118;true;55
54;46;22;195;false;55
54;46;23;94;true;55
54;46;23;188;false;55
54;46;24;102;true;55
54;46;24;184;false;55
54;46;25;85;true;55
54;46;25;188;false;55
54;46;26;82;true;55
54;46;26;162;false;55
54;46;27;104;true;55
54;46;27;175;false;55
54;46;28;129;true;55
54;46;28;191;false;55
54;46;29;104;true;55
54;46;29;189;false;55
54;46;30;95;true;55
54;46;30;182;false;55
54;46;31;97;true;55
54;46;31;191;false;55
54;46;32;87;true;55
54;46;32;189;false;55
54;46;33;93;true;55
54;46;33;190;false;55
54;46;34;106;true;55
54;46;34;201;false;55
54;46;35;104;true;55
54;46;35;187;false;55
54;46;36;95;true;55
54;46;36;193;false;55
54;46;37;98;true;55
54;46;37;191;false;55
54;46;38;110;true;55
54;46;38;192;false;55
54;46;39;97;true;55
54;46;39;194;false;55
54;46;40;95;true;55
54;46;40;200;false;55
54;46;41;101;true;55
54;46;41;200;false;55
54;46;42;98;true;55
54;46;42;195;false;55
54;46;43;97;true;55
54;46;43;201;false;55
54;46;44;106;true;55
54;46;44;189;false;55
54;46;45;99;true;55
54;46;45;201;false;55
54;46;46;110;true;55
54;46;46;185;false;55
54;46;47;89;true;55
54;46;47;176;false;55
54;46;48;105;true;55
54;46;48;192;false;55
54;46;49;92;true;55
54;46;49;181;false;55
54;46;50;104;true;55
54;46;50;192;false;55
55;45;1;114;true;56
55;45;1;179;false;56
55;45;2;88;true;56
55;45;2;186;false;56
55;45;3;107;true;56
55;45;3;188;false;56
55;45;4;97;true;56
55;45;4;149;false;56
55;45;5;139;true;56
55;45;5;159;false;56
55;45;6;105;true;56
55;45;6;188;false;56
55;45;7;111;true;56
55;45;7;192;false;56
55;45;8;110;true;56
55;45;8;195;false;56
55;45;9;119;true;56
55;45;9;185;false;56
55;45;10;93;true;56
55;45;10;192;false;56
55;45;11;100;true;56
55;45;11;187;false;56
55;45;12;108;true;56
55;45;12;190;false;56
55;45;13;101;true;56
55;45;13;191;false;56
55;45;14;102;true;56
55;45;14;169;false;56
55;45;15;89;true;56
55;45;15;194;false;56
55;45;16;98;true;56
55;45;16;163;false;56
55;45;17;81;true;56
55;45;17;185;false;56
55;45;18;110;true;56
55;45;18;196;false;56
55;45;19;97;true;56
55;45;19;196;false;56
55;45;20;108;true;56
55;45;20;195;false;56
55;45;21;111;true;56
55;45;21;172;false;56
55;45;22;93;true;56
55;45;22;159;false;56
55;45;23;111;true;56
55;45;23;156;false;56
55;45;24;100;true;56
55;45;24;189;false;56
55;45;25;88;true;56
55;45;25;177;false;56
55;45;26;96;true;56
55;45;26;180;false;56
55;45;27;104;true;56
55;45;27;172;false;56
55;45;28;100;true;56
55;45;28;165;false;56
55;45;29;108;true;56
55;45;29;183;false;56
55;45;30;113;true;56
55;45;30;198;false;56
55;45;31;87;true;56
55;45;31;184;false;56
55;45;32;108;true;56
55;45;32;189;false;56
55;45;33;95;true;56
55;45;33;196;false;56
55;45;34;101;true;56
55;45;34;190;false;56
55;45;35;102;true;56
55;45;35;200;false;56
55;45;36;107;true;56
55;45;36;194;false;56
55;45;37;105;true;56
55;45;37;196;false;56
55;45;38;92;true;56
55;45;38;193;false;56
55;45;39;96;true;56
55;45;39;194;false;56
55;45;40;95;true;56
55;45;40;196;false;56
55;45;41;112;true;56
55;45;41;199;false;56
55;45;42;94;true;56
55;45;42;198;false;56
55;45;43;88;true;56
55;45;43;198;false;56
55;45;44;98;true;56
55;45;44;195;false;56
55;45;45;100;true;56
55;45;45;200;false;56
55;45;46;99;true;56
55;45;46;189;false;56
55;45;47;109;true;56
55;45;47;189;false;56
55;45;48;113;true;56
55;45;48;195;false;56
55;45;49;88;true;56
55;45;49;191;false;56
55;45;50;92;true;56
55;45;50;201;false;56
56;44;1;102;true;57
56;44;1;198;false;57
56;44;2;103;true;57
56;44;2;197;false;57
56;44;3;100;true;57
56;44;3;201;false;57
56;44;4;97;true;57
56;44;4;166;false;57
56;44;5;99;true;57
56;44;5;180;false;57
56;44;6;101;true;57
56;44;6;199;false;57
56;44;7;94;true;57
56;44;7;198;false;57
56;44;8;96;true;57
56;44;8;194;false;57
56;44;9;96;true;57
56;44;9;182;false;57
56;44;10;81;true;57
56;44;10;201;false;57
56;44;11;88;true;57
56;44;11;194;false;57
56;44;12;91;true;57
56;44;12;202;false;57
56;44;13;101;true;57
56;44;13;199;false;57
56;44;14;80;true;57
56;44;14;194;false;57
56;44;15;97;true;57
56;44;15;177;false;57
56;44;16;83;true;57
56;44;16;188;false;57
56;44;17;95;true;57
56;44;17;184;false;57
56;44;18;104;true;57
56;44;18;178;false;57
56;44;19;92;true;57
56;44;19;175;false;57
56;44;20;99;true;57
56;44;20;194;false;57
56;44;21;101;true;57
56;44;21;194;false;57
56;44;22;154;true;57
56;44;22;168;false;57
56;44;23;83;true;57
56;44;23;162;false;57
56;44;24;95;true;57
56;44;24;155;false;57
56;44;25;89;true;57
56;44;25;152;false;57
56;44;26;87;true;57
56;44;26;192;false;57
56;44;27;110;true;57
56;44;27;196;false;57
56;44;28;84;true;57
56;44;28;164;false;57
56;44;29;105;true;57
56;44;29;178;false;57
56;44;30;101;true;57
56;44;30;200;false;57
56;44;31;94;true;57
56;44;31;202;false;57
56;44;32;90;true;57
56;44;32;191;false;57
56;44;33;84;true;57
56;44;33;201;false;57
56;44;34;104;true;57
56;44;34;188;false;57
56;44;35;93;true;57
56;44;35;197;false;57
56;44;36;95;true;57
56;44;36;193;false;57
56;44;37;92;true;57
56;44;37;204;false;57
56;44;38;96;true;57
56;44;38;179;false;57
56;44;39;100;true;57
56;44;39;192;false;57
56;44;40;98;true;57
56;44;40;187;false;57
56;44;41;103;true;57
56;44;41;184;false;57
56;44;42;87;true;57
56;44;42;195;false;57
56;44;43;92;true;57
56;44;43;185;false;57
56;44;44;91;true;57
56;44;44;192;false;57
56;44;45;85;true;57
56;44;45;195;false;57
56;44;46;89;true;57
56;44;46;197;false;57
56;44;47;97;true;57
56;44;47;198;false;57
56;44;48;89;true;57
56;44;48;198;false;57
56;44;49;102;true;57
56;44;49;197;false;57
56;44;50;101;true;57
56;44;50;195;false;57
57;43;1;101;true;58
57;43;1;193;false;58
57;43;2;91;true;58
57;43;2;193;false;58
57;43;3;101;true;58
57;43;3;192;false;58
57;43;4;84;true;58
57;43;4;169;false;58
57;43;5;117;true;58
57;43;5;178;false;58
57;43;6;98;true;58
57;43;6;195;false;58
57;43;7;96;true;58
57;43;7;201;false;58
57;43;8;92;true;58
57;43;8;182;false;58
57;43;9;94;true;58
57;43;9;203;false;58
57;43;10;101;true;58
57;43;10;195;false;58
57;43;11;91;true;58
57;43;11;202;false;58
57;43;12;94;true;58
57;43;12;198;false;58
57;43;13;110;true;58
57;43;13;185;false;58
57;43;14;92;true;58
57;43;14;202;false;58
57;43;15;97;true;58
57;43;15;187;false;58
57;43;16;96;true;58
57;43;16;195;false;58
57;43;17;99;true;58
57;43;17;176;false;58
57;43;18;81;true;58
57;43;18;190;false;58
57;43;19;85;true;58
57;43;19;190;false;58
57;43;20;82;true;58
57;43;20;198;false;58
57;43;21;92;true;58
57;43;21;174;false;58
57;43;22;123;true;58
57;43;22;172;false;58
57;43;23;97;true;58
57;43;23;157;false;58
57;43;24;106;true;58
57;43;24;170;false;58
57;43;25;93;true;58
57;43;25;169;false;58
57;43;26;96;true;58
57;43;26;197;false;58
57;43;27;100;true;58
57;43;27;195;false;58
57;43;28;82;true;58
57;43;28;196;false;58
57;43;29;95;true;58
57;43;29;179;false;58
57;43;30;99;true;58
57;43;30;198;false;58
57;43;31;91;true;58
57;43;31;185;false;58
57;43;32;105;true;58
57;43;32;189;false;58
57;43;33;88;true;58
57;43;33;195;false;58
57;43;34;95;true;58
57;43;34;194;false;58
57;43;35;90;true;58
57;43;35;201;false;58
57;43;36;100;true;58
57;43;36;184;false;58
57;43;37;91;true;58
57;43;37;191;false;58
57;43;38;105;true;58
57;43;38;178;false;58
57;43;39;97;true;58
57;43;39;200;false;58
57;43;40;90;true;58
57;43;40;189;false;58
57;43;41;94;true;58
57;43;41;197;false;58
57;43;42;88;true;58
57;43;42;198;false;58
57;43;43;96;true;58
57;43;43;199;false;58
57;43;44;145;true;58
57;43;44;171;false;58
57;43;45;92;true;58
57;43;45;176;false;58
57;43;46;92;true;58
57;43;46;198;false;58
57;43;47;90;true;58
57;43;47;178;false;58
57;43;48;100;true;58
57;43;48;180;false;58
57;43;49;91;true;58
57;43;49;185;false;58
57;43;50;91;true;58
57;43;50;193;false;58
58;42;1;94;true;59
58;42;1;190;false;59
58;42;2;93;true;59
58;42;2;194;false;59
58;42;3;110;true;59
58;42;3;183;false;59
58;42;4;91;true;59
58;42;4;169;false;59
58;42;5;109;true;59
58;42;5;183;false;59
58;42;6;88;true;59
58;42;6;178;false;59
58;42;7;95;true;59
58;42;7;189;false;59
58;42;8;79;true;59
58;42;8;184;false;59
58;42;9;105;true;59
58;42;9;167;false;59
58;42;10;88;true;59
58;42;10;180;false;59
58;42;11;88;true;59
58;42;11;193;false;59
58;42;12;87;true;59
58;42;12;183;false;59
58;42;13;79;true;59
58;42;13;200;false;59
58;42;14;92;true;59
58;42;14;184;false;59
58;42;15;117;true;59
58;42;15;190;false;59
58;42;16;94;true;59
58;42;16;196;false;59
58;42;17;90;true;59
58;42;17;192;false;59
58;42;18;99;true;59
58;42;18;189;false;59
58;42;19;81;true;59
58;42;19;163;false;59
58;42;20;89;true;59
58;42;20;154;false;59
58;42;21;74;true;59
58;42;21;169;false;59
58;42;22;102;true;59
58;42;22;157;false;59
58;42;23;117;true;59
58;42;23;184;false;59
58;42;24;102;true;59
58;42;24;226;false;59
58;42;25;87;true;59
58;42;25;193;false;59
58;42;26;89;true;59
58;42;26;169;false;59
58;42;27;106;true;59
58;42;27;191;false;59
58;42;28;104;true;59
58;42;28;205;false;59
58;42;29;94;true;59
58;42;29;203;false;59
58;42;30;105;true;59
58;42;30;191;false;59
58;42;31;96;true;59
58;42;31;197;false;59
58;42;32;92;true;59
58;42;32;200;false;59
58;42;33;88;true;59
58;42;33;194;false;59
58;42;34;98;true;59
58;42;34;183;false;59
58;42;35;82;true;59
58;42;35;193;false;59
58;42;36;108;true;59
58;42;36;176;false;59
58;42;37;135;true;59
58;42;37;189;false;59
58;42;38;88;true;59
58;42;38;176;false;59
58;42;39;94;true;59
58;42;39;182;false;59
58;42;40;104;true;59
58;42;40;184;false;59
58;42;41;84;true;59
58;42;41;188;false;59
58;42;42;94;true;59
58;42;42;182;false;59
58;42;43;74;true;59
58;42;43;186;false;59
58;42;44;94;true;59
58;42;44;183;false;59
58;42;45;92;true;59
58;42;45;198;false;59
58;42;46;93;true;59
58;42;46;204;false;59
58;42;47;76;true;59
58;42;47;190;false;59
58;42;48;95;true;59
58;42;48;197;false;59
58;42;49;89;true;59
58;42;49;195;false;59
58;42;50;94;true;59
58;42;50;194;false;59
59;41;1;110;true;60
59;41;1;193;false;60
59;41;2;88;true;60
59;41;2;203;false;60
59;41;3;94;true;60
59;41;3;181;false;60
59;41;4;95;true;60
59;41;4;169;false;60
59;41;5;105;true;60
59;41;5;181;false;60
59;41;6;92;true;60
59;41;6;199;false;60
59;41;7;95;true;60
59;41;7;193;false;60
59;41;8;92;true;60
59;41;8;196;false;60
59;41;9;84;true;60
59;41;9;213;false;60
59;41;10;103;true;60
59;41;10;186;false;60
59;41;11;81;true;60
59;41;11;187;false;60
59;41;12;89;true;60
59;41;12;186;false;60
59;41;13;104;true;60
59;41;13;187;false;60
59;41;14;107;true;60
59;41;14;190;false;60
59;41;15;97;true;60
59;41;15;177;false;60
59;41;16;100;true;60
59;41;16;178;false;60
59;41;17;70;true;60
59;41;17;178;false;60
59;41;18;100;true;60
59;41;18;185;false;60
59;41;19;95;true;60
59;41;19;189;false;60
59;41;20;94;true;60
59;41;20;194;false;60
59;41;21;96;true;60
59;41;21;162;false;60
59;41;22;81;true;60
59;41;22;166;false;60
59;41;23;106;true;60
59;41;23;160;false;60
59;41;24;80;true;60
59;41;24;181;false;60
59;41;25;78;true;60
59;41;25;172;false;60
59;41;26;102;true;60
59;41;26;186;false;60
59;41;27;100;true;60
59;41;27;197;false;60
59;41;28;75;true;60
59;41;28;176;false;60
59;41;29;125;true;60
59;41;29;179;false;60
59;41;30;98;true;60
59;41;30;181;false;60
59;41;31;101;true;60
59;41;31;192;false;60
59;41;32;102;true;60
59;41;32;191;false;60
59;41;33;98;true;60
59;41;33;197;false;60
59;41;34;92;true;60
59;41;34;190;false;60
59;41;35;86;true;60
59;41;35;188;false;60
59;41;36;85;true;60
59;41;36;201;false;60
59;41;37;95;true;60
59;41;37;178;false;60
59;41;38;93;true;60
59;41;38;194;false;60
59;41;39;91;true;60
59;41;39;192;false;60
59;41;40;77;true;60
59;41;40;186;false;60
59;41;41;99;true;60
59;41;41;153;false;60
59;41;42;81;true;60
59;41;42;195;false;60
59;41;43;91;true;60
59;41;43;189;false;60
59;41;44;90;true;60
59;41;44;185;false;60
59;41;45;97;true;60
59;41;45;198;false;60
59;41;46;124;true;60
59;41;46;186;false;60
59;41;47;89;true;60
59;41;47;191;false;60
59;41;48;97;true;60
59;41;48;177;false;60
59;41;49;81;true;60
59;41;49;196;false;60
59;41;50;98;true;60
59;41;50;197;false;60
60;40;1;102;true;61
60;40;1;199;false;61
60;40;2;87;true;61
60;40;2;191;false;61
60;40;3;102;true;61
60;40;3;189;false;61
60;40;4;85;true;61
60;40;4;166;false;61
60;40;5;93;true;61
60;40;5;179;false;61
60;40;6;91;true;61
60;40;6;195;false;61
60;40;7;93;true;61
60;40;7;201;false;61
60;40;8;94;true;61
60;40;8;181;false;61
60;40;9;91;true;61
60;40;9;182;false;61
60;40;10;80;true;61
60;40;10;183;false;61
60;40;11;94;true;61
60;40;11;197;false;61
60;40;12;99;true;61
60;40;12;200;false;61
60;40;13;87;true;61
60;40;13;194;false;61
60;40;14;94;true;61
60;40;14;194;false;61
60;40;15;95;true;61
60;40;15;200;false;61
60;40;16;84;true;61
60;40;16;202;false;61
60;40;17;86;true;61
60;40;17;199;false;61
60;40;18;83;true;61
60;40;18;187;false;61
60;40;19;93;true;61
60;40;19;197;false;61
60;40;20;89;true;61
60;40;20;197;false;61
60;40;21;93;true;61
60;40;21;182;false;61
60;40;22;108;true;61
60;40;22;145;false;61
60;40;23;94;true;61
60;40;23;190;false;61
60;40;24;96;true;61
60;40;24;194;false;61
60;40;25;89;true;61
60;40;25;167;false;61
60;40;26;111;true;61
60;40;26;198;false;61
60;40;27;87;true;61
60;40;27;183;false;61
60;40;28;104;true;61
60;40;28;177;false;61
60;40;29;102;true;61
60;40;29;168;false;61
60;40;30;103;true;61
60;40;30;185;false;61
60;40;31;90;true;61
60;40;31;196;false;61
60;40;32;95;true;61
60;40;32;194;false;61
60;40;33;74;true;61
60;40;33;201;false;61
60;40;34;91;true;61
60;40;34;188;false;61
60;40;35;101;true;61
60;40;35;185;false;61
60;40;36;98;true;61
60;40;36;197;false;61
60;40;37;84;true;61
60;40;37;197;false;61
60;40;38;87;true;61
60;40;38;180;false;61
60;40;39;110;true;61
60;40;39;199;false;61
60;40;40;92;true;61
60;40;40;194;false;61
60;40;41;90;true;61
60;40;41;200;false;61
60;40;42;87;true;61
60;40;42;183;false;61
60;40;43;94;true;61
60;40;43;192;false;61
60;40;44;74;true;61
60;40;44;189;false;61
60;40;45;109;true;61
60;40;45;193;false;61
60;40;46;78;true;61
60;40;46;195;false;61
60;40;47;85;true;61
60;40;47;191;false;61
60;40;48;78;true;61
60;40;48;202;false;61
60;40;49;89;true;61
60;40;49;192;false;61
60;40;50;85;true;61
60;40;50;190;false;61
61;39;1;98;true;62
61;39;1;194;false;62
61;39;2;89;true;62
61;39;2;190;false;62
61;39;3;88;true;62
61;39;3;200;false;62
61;39;4;93;true;62
61;39;4;168;false;62
61;39;5;112;true;62
61;39;5;181;false;62
61;39;6;86;true;62
61;39;6;190;false;62
61;39;7;84;true;62
61;39;7;200;false;62
61;39;8;91;true;62
61;39;8;198;false;62
61;39;9;82;true;62
61;39;9;200;false;62
61;39;10;91;true;62
61;39;10;193;false;62
61;39;11;92;true;62
61;39;11;191;false;62
61;39;12;81;true;62
61;39;12;196;false;62
61;39;13;91;true;62
61;39;13;179;false;62
61;39;14;98;true;62
61;39;14;185;false;62
61;39;15;95;true;62
61;39;15;197;false;62
61;39;16;91;true;62
61;39;16;192;false;62
61;39;17;88;true;62
61;39;17;191;false;62
61;39;18;93;true;62
61;39;18;187;false;62
61;39;19;100;true;62
61;39;19;200;false;62
61;39;20;75;true;62
61;39;20;188;false;62
61;39;21;72;true;62
61;39;21;199;false;62
61;39;22;68;true;62
61;39;22;173;false;62
61;39;23;107;true;62
61;39;23;175;false;62
61;39;24;98;true;62
61;39;24;181;false;62
61;39;25;84;true;62
61;39;25;167;false;62
61;39;26;231;true;62
61;39;26;202;false;62
61;39;27;77;true;62
61;39;27;177;false;62
61;39;28;99;true;62
61;39;28;161;false;62
61;39;29;86;true;62
61;39;29;187;false;62
61;39;30;93;true;62
61;39;30;193;false;62
61;39;31;78;true;62
61;39;31;181;false;62
61;39;32;87;true;62
61;39;32;191;false;62
61;39;33;97;true;62
61;39;33;185;false;62
61;39;34;99;true;62
61;39;34;196;false;62
61;39;35;85;true;62
61;39;35;196;false;62
61;39;36;97;true;62
61;39;36;189;false;62
61;39;37;88;true;62
61;39;37;200;false;62
61;39;38;92;true;62
61;39;38;189;false;62
61;39;39;79;true;62
61;39;39;189;false;62
61;39;40;91;true;62
61;39;40;201;false;62
61;39;41;76;true;62
61;39;41;195;false;62
61;39;42;87;true;62
61;39;42;196;false;62
61;39;43;99;true;62
61;39;43;193;false;62
61;39;44;95;true;62
61;39;44;202;false;62
61;39;45;95;true;62
61;39;45;192;false;62
61;39;46;85;true;62
61;39;46;202;false;62
61;39;47;85;true;62
61;39;47;194;false;62
61;39;48;81;true;62
61;39;48;183;false;62
61;39;49;77;true;62
61;39;49;196;false;62
61;39;50;80;true;62
61;39;50;181;false;62
62;38;1;111;true;63
62;38;1;182;false;63
62;38;2;86;true;63
62;38;2;191;false;63
62;38;3;84;true;63
62;38;3;193;false;63
62;38;4;70;true;63
62;38;4;174;false;63
62;38;5;119;true;63
62;38;5;182;false;63
62;38;6;86;true;63
62;38;6;182;false;63
62;38;7;78;true;63
62;38;7;189;false;63
62;38;8;77;true;63
62;38;8;192;false;63
62;38;9;79;true;63
62;38;9;185;false;63
62;38;10;89;true;63
62;38;10;182;false;63
62;38;11;93;true;63
62;38;11;189;false;63
62;38;12;87;true;63
62;38;12;198;false;63
62;38;13;97;true;63
62;38;13;186;false;63
62;38;14;95;true;63
62;38;14;190;false;63
62;38;15;82;true;63
62;38;15;192;false;63
62;38;16;102;true;63
62;38;16;183;false;63
62;38;17;79;true;63
62;38;17;182;false;63
62;38;18;87;true;63
62;38;18;193;false;63
62;38;19;121;true;63
62;38;19;160;false;63
62;38;20;76;true;63
62;38;20;168;false;63
62;38;21;71;true;63
62;38;21;164;false;63
62;38;22;90;true;63
62;38;22;160;false;63
62;38;23;71;true;63
62;38;23;164;false;63
62;38;24;86;true;63
62;38;24;156;false;63
62;38;25;80;true;63
62;38;25;156;false;63
62;38;26;82;true;63
